Policy Area,Dataset,Variable,Year,Count,Tract,Tract Number,Neighborhood,GEOID,Location,Row ID,Date
Health,Asthma,Asthma-Related ER Visits,2014,16.041984,"Census Tract 8003.29, Los Angeles County, California",800329,Unincorporated Santa Monica Mountains,1400000US06037800329,"(34.125924, -118.741482)",Asthma_Related_ER_Visits_2014_1400000US06037800329,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,18.34,"Census Tract 2690, Los Angeles County, California",269000,Cheviot Hills,1400000US06037269000,"(34.043327, -118.4043575)",Asthma_Related_ER_Visits_2017_1400000US06037269000,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,14.77,"Census Tract 2641.03, Los Angeles County, California",264103,Brentwood,1400000US06037264103,"(34.0553735, -118.466128)",Asthma_Related_ER_Visits_2017_1400000US06037264103,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,78.90000000000001,"Census Tract 1218.01, Los Angeles County, California",121801,Sun Valley,1400000US06037121801,"(34.21209, -118.3921495)",Asthma_Related_ER_Visits_2017_1400000US06037121801,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,54.87,"Census Tract 4024.02, Los Angeles County, California",402402,Pomona,1400000US06037402402,"(34.0527815, -117.789834)",Asthma_Related_ER_Visits_2017_1400000US06037402402,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,33.3,"Census Tract 9102.07, Los Angeles County, California",910207,Palmdale,1400000US06037910207,"(34.594402, -118.172876)",Asthma_Related_ER_Visits_2014_1400000US06037910207,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,52.11,"Census Tract 6021.06, Los Angeles County, California",602106,Hawthorne,1400000US06037602106,"(33.92005, -118.359021)",Asthma_Related_ER_Visits_2014_1400000US06037602106,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,73.79000000000001,"Census Tract 1045, Los Angeles County, California",104500,Pacoima,1400000US06037104500,"(34.25551, -118.4257485)",Asthma_Related_ER_Visits_2017_1400000US06037104500,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,75.99,"Census Tract 1317.01, Los Angeles County, California",131701,Reseda,1400000US06037131701,"(34.2046655, -118.5578915)",Asthma_Related_ER_Visits_2017_1400000US06037131701,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,44.44,"Census Tract 3109, Los Angeles County, California",310900,Burbank,1400000US06037310900,"(34.1809065, -118.3290175)",Asthma_Related_ER_Visits_2017_1400000US06037310900,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,16.625856,"Census Tract 6202.01, Los Angeles County, California",620201,Manhattan Beach,1400000US06037620201,"(33.90297816, -118.4197145)",Asthma_Related_ER_Visits_2014_1400000US06037620201,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,31.22,"Census Tract 1014, Los Angeles County, California",101400,Tujunga,1400000US06037101400,"(34.244255, -118.296428)",Asthma_Related_ER_Visits_2017_1400000US06037101400,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,127.37,"Census Tract 2349.01, Los Angeles County, California",234901,Hyde Park,1400000US06037234901,"(33.981784, -118.328655)",Asthma_Related_ER_Visits_2017_1400000US06037234901,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,70.31,"Census Tract 4029.02, Los Angeles County, California",402902,Pomona,1400000US06037402902,"(34.0337825, -117.7450525)",Asthma_Related_ER_Visits_2017_1400000US06037402902,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,65.34348300000001,"Census Tract 6014.01, Los Angeles County, California",601401,Inglewood,1400000US06037601401,"(33.9594575, -118.3702315)",Asthma_Related_ER_Visits_2014_1400000US06037601401,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,14.46,"Census Tract 4805, Los Angeles County, California",480500,South Pasadena,1400000US06037480500,"(34.1074225, -118.14498)",Asthma_Related_ER_Visits_2017_1400000US06037480500,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,19.28,"Census Tract 4308.03, Los Angeles County, California",430803,Arcadia,1400000US06037430803,"(34.114675, -118.020923)",Asthma_Related_ER_Visits_2017_1400000US06037430803,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,59.2,"Census Tract 1070.20, Los Angeles County, California",107020,Sylmar,1400000US06037107020,"(34.2975345, -118.4503905)",Asthma_Related_ER_Visits_2017_1400000US06037107020,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,55.22,"Census Tract 2084.02, Los Angeles County, California",208402,Westlake,1400000US06037208402,"(34.0682985, -118.265581)",Asthma_Related_ER_Visits_2017_1400000US06037208402,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,32.15,"Census Tract 9800.28, Los Angeles County, California",980028,Westchester,1400000US06037980028,"(33.93683848, -118.4083005)",Asthma_Related_ER_Visits_2014_1400000US06037980028,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,52.626434,"Census Tract 6034, Los Angeles County, California",603400,Gardena,1400000US06037603400,"(33.8932645, -118.313471)",Asthma_Related_ER_Visits_2014_1400000US06037603400,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,50.18,"Census Tract 1237, Los Angeles County, California",123700,Valley Glen,1400000US06037123700,"(34.184859, -118.409517)",Asthma_Related_ER_Visits_2017_1400000US06037123700,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,46.23,"Census Tract 5358.03, Los Angeles County, California",535803,South Gate,1400000US06037535803,"(33.948089, -118.210065)",Asthma_Related_ER_Visits_2017_1400000US06037535803,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,64.11,"Census Tract 4333.07, Los Angeles County, California",433307,El Monte,1400000US06037433307,"(34.0703895, -118.0062695)",Asthma_Related_ER_Visits_2017_1400000US06037433307,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,29.378734,"Census Tract 9200.33, Los Angeles County, California",920033,Castaic Canyons,1400000US06037920033,"(34.460462, -118.4328125)",Asthma_Related_ER_Visits_2014_1400000US06037920033,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,40.33,"Census Tract 2703, Los Angeles County, California",270300,Mid-City,1400000US06037270300,"(34.039747, -118.3704125)",Asthma_Related_ER_Visits_2017_1400000US06037270300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,84.98,"Census Tract 2976.02, Los Angeles County, California",297602,San Pedro,1400000US06037297602,"(33.7162305, -118.2903905)",Asthma_Related_ER_Visits_2017_1400000US06037297602,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,39.1,"Census Tract 2765, Los Angeles County, California",276500,Westchester,1400000US06037276500,"(33.967159, -118.4197785)",Asthma_Related_ER_Visits_2017_1400000US06037276500,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,74.19,"Census Tract 1276.06, Los Angeles County, California",127606,Van Nuys,1400000US06037127606,"(34.190276, -118.4777465)",Asthma_Related_ER_Visits_2017_1400000US06037127606,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,30.08,"Census Tract 1893, Los Angeles County, California",189300,Los Feliz,1400000US06037189300,"(34.112585, -118.306918)",Asthma_Related_ER_Visits_2017_1400000US06037189300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,14.391886,"Census Tract 6706.02, Los Angeles County, California",670602,Rancho Palos Verdes,1400000US06037670602,"(33.74274308, -118.3714756)",Asthma_Related_ER_Visits_2014_1400000US06037670602,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,53.51,"Census Tract 1398.01, Los Angeles County, California",139801,Tarzana,1400000US06037139801,"(34.153124, -118.5451245)",Asthma_Related_ER_Visits_2017_1400000US06037139801,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,74.48,"Census Tract 5020.04, Los Angeles County, California",502004,Whittier,1400000US06037502004,"(33.961402, -118.0467605)",Asthma_Related_ER_Visits_2017_1400000US06037502004,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,41.83,"Census Tract 1154.04, Los Angeles County, California",115404,Northridge,1400000US06037115404,"(34.2257645, -118.5412445)",Asthma_Related_ER_Visits_2017_1400000US06037115404,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,43.51,"Census Tract 4086.23, Los Angeles County, California",408623,Hacienda Heights,1400000US06037408623,"(33.9957455, -117.9377215)",Asthma_Related_ER_Visits_2017_1400000US06037408623,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,13.41,"Census Tract 4607, Los Angeles County, California",460700,La Canada Flintridge,1400000US06037460700,"(34.1946605, -118.196153)",Asthma_Related_ER_Visits_2017_1400000US06037460700,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,55.48,"Census Tract 2213.02, Los Angeles County, California",221302,Harvard Heights,1400000US06037221302,"(34.0417465, -118.3114895)",Asthma_Related_ER_Visits_2017_1400000US06037221302,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,63.52,"Census Tract 2292, Los Angeles County, California",229200,South Park,1400000US06037229200,"(33.99828, -118.260835)",Asthma_Related_ER_Visits_2017_1400000US06037229200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,11.01,"Census Tract 2655.20, Los Angeles County, California",265520,Westwood,1400000US06037265520,"(34.0513145, -118.4415325)",Asthma_Related_ER_Visits_2017_1400000US06037265520,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,44.76,"Census Tract 5342.03, Los Angeles County, California",534203,Bell Gardens,1400000US06037534203,"(33.956936, -118.154162)",Asthma_Related_ER_Visits_2017_1400000US06037534203,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,38.08,"Census Tract 2933.02, Los Angeles County, California",293302,Harbor City,1400000US06037293302,"(33.802382, -118.304171)",Asthma_Related_ER_Visits_2017_1400000US06037293302,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,56.97,"Census Tract 6031.01, Los Angeles County, California",603101,Gardena,1400000US06037603101,"(33.88692, -118.2954995)",Asthma_Related_ER_Visits_2014_1400000US06037603101,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,39.34,"Census Tract 1112.05, Los Angeles County, California",111205,Northridge,1400000US06037111205,"(34.253636, -118.5358265)",Asthma_Related_ER_Visits_2017_1400000US06037111205,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,96.77,"Census Tract 5411, Los Angeles County, California",541100,West Compton,1400000US06037541100,"(33.8979975, -118.2603865)",Asthma_Related_ER_Visits_2017_1400000US06037541100,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,63.52,"Census Tract 2270.20, Los Angeles County, California",227020,Central-Alameda,1400000US06037227020,"(34.0161415, -118.2516245)",Asthma_Related_ER_Visits_2017_1400000US06037227020,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,14.90358,"Census Tract 9201.14, Los Angeles County, California",920114,Santa Clarita,1400000US06037920114,"(34.4320305, -118.5670465)",Asthma_Related_ER_Visits_2014_1400000US06037920114,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,25.8,"Census Tract 4634, Los Angeles County, California",463400,San Pasqual,1400000US06037463400,"(34.139062, -118.1101745)",Asthma_Related_ER_Visits_2017_1400000US06037463400,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,63.52,"Census Tract 2267, Los Angeles County, California",226700,Historic South-Central,1400000US06037226700,"(34.017615, -118.2623795)",Asthma_Related_ER_Visits_2017_1400000US06037226700,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,119.9,"Census Tract 9008.05, Los Angeles County, California",900805,Lancaster,1400000US06037900805,"(34.6966695, -118.156998)",Asthma_Related_ER_Visits_2014_1400000US06037900805,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,55.63,"Census Tract 5037.02, Los Angeles County, California",503702,East La Mirada,1400000US06037503702,"(33.9235475, -117.985447)",Asthma_Related_ER_Visits_2017_1400000US06037503702,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,58.03,"Census Tract 2060.50, Los Angeles County, California",206050,Boyle Heights,1400000US06037206050,"(34.0290235, -118.2229675)",Asthma_Related_ER_Visits_2017_1400000US06037206050,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,54.08,"Census Tract 1905.10, Los Angeles County, California",190510,Hollywood,1400000US06037190510,"(34.0999045, -118.3118915)",Asthma_Related_ER_Visits_2017_1400000US06037190510,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,35.481865,"Census Tract 7024, Los Angeles County, California",702400,Culver City,1400000US06037702400,"(34.0262285, -118.3839635)",Asthma_Related_ER_Visits_2014_1400000US06037702400,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,23.19,"Census Tract 2693, Los Angeles County, California",269300,Cheviot Hills,1400000US06037269300,"(34.0402885, -118.414036)",Asthma_Related_ER_Visits_2017_1400000US06037269300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,53.51,"Census Tract 1394.01, Los Angeles County, California",139401,Tarzana,1400000US06037139401,"(34.169524, -118.5377675)",Asthma_Related_ER_Visits_2017_1400000US06037139401,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,37.33,"Census Tract 4012.02, Los Angeles County, California",401202,San Dimas,1400000US06037401202,"(34.113742, -117.8332835)",Asthma_Related_ER_Visits_2017_1400000US06037401202,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,29.58,"Census Tract 2089.04, Los Angeles County, California",208904,Westlake,1400000US06037208904,"(34.059592, -118.270177)",Asthma_Related_ER_Visits_2017_1400000US06037208904,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,30.74,"Census Tract 4086.26, Los Angeles County, California",408626,Rowland Heights,1400000US06037408626,"(33.984523, -117.919022)",Asthma_Related_ER_Visits_2017_1400000US06037408626,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,14.56,"Census Tract 2640, Los Angeles County, California",264000,Brentwood,1400000US06037264000,"(34.0560275, -118.4819375)",Asthma_Related_ER_Visits_2017_1400000US06037264000,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,27.31,"Census Tract 2964.01, Los Angeles County, California",296401,San Pedro,1400000US06037296401,"(33.7417575, -118.3143515)",Asthma_Related_ER_Visits_2017_1400000US06037296401,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,16.84,"Census Tract 9203.31, Los Angeles County, California",920331,Santa Clarita,1400000US06037920331,"(34.3965195, -118.5461425)",Asthma_Related_ER_Visits_2014_1400000US06037920331,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,31.88,"Census Tract 4312, Los Angeles County, California",431200,Mayflower Village,1400000US06037431200,"(34.124229, -117.9953005)",Asthma_Related_ER_Visits_2017_1400000US06037431200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,69.26000000000001,"Census Tract 1211.02, Los Angeles County, California",121102,Sun Valley,1400000US06037121102,"(34.2403885, -118.3845615)",Asthma_Related_ER_Visits_2017_1400000US06037121102,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,12.539342,"Census Tract 6210.01, Los Angeles County, California",621001,Hermosa Beach,1400000US06037621001,"(33.8701875, -118.3941825)",Asthma_Related_ER_Visits_2014_1400000US06037621001,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,17.58354,"Census Tract 7009.02, Los Angeles County, California",700902,Beverly Hills,1400000US06037700902,"(34.0620455, -118.3944075)",Asthma_Related_ER_Visits_2014_1400000US06037700902,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,60.99,"Census Tract 1345.21, Los Angeles County, California",134521,Canoga Park,1400000US06037134521,"(34.2046645, -118.5952795)",Asthma_Related_ER_Visits_2017_1400000US06037134521,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,69.42,"Census Tract 1853.10, Los Angeles County, California",185310,Cypress Park,1400000US06037185310,"(34.091851, -118.222215)",Asthma_Related_ER_Visits_2017_1400000US06037185310,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,32.25,"Census Tract 2119.21, Los Angeles County, California",211921,Koreatown,1400000US06037211921,"(34.067232, -118.292902)",Asthma_Related_ER_Visits_2017_1400000US06037211921,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,98.74,"Census Tract 1272.20, Los Angeles County, California",127220,Van Nuys,1400000US06037127220,"(34.2047635, -118.4531115)",Asthma_Related_ER_Visits_2017_1400000US06037127220,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,77.55,"Census Tract 2410.02, Los Angeles County, California",241002,Green Meadows,1400000US06037241002,"(33.925538, -118.2615615)",Asthma_Related_ER_Visits_2017_1400000US06037241002,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,29.253181,"Census Tract 7028.02, Los Angeles County, California",702802,Culver City,1400000US06037702802,"(34.0059345, -118.4153575)",Asthma_Related_ER_Visits_2014_1400000US06037702802,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,16.87,"Census Tract 2611.01, Los Angeles County, California",261101,Beverly Hills,1400000US06037261101,"(34.110602, -118.395214)",Asthma_Related_ER_Visits_2017_1400000US06037261101,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,48.5,"Census Tract 2039, Los Angeles County, California",203900,Boyle Heights,1400000US06037203900,"(34.0342105, -118.195139)",Asthma_Related_ER_Visits_2017_1400000US06037203900,01/01/2017
